symbol,name,master_exchange,sector,industry,price_proxy,previous_close,share_volume,market_cap,one_yr_target,url,json_path,barchart_url,barchart_fetch_ok,barchart_fetch_round,barchart_fetch_error,barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank,barchart_iv_high,barchart_iv_low,barchart_expected_move,barchart_missing_fields,stage1_step4_implied_volatility,stage1_step4_min_implied_volatility,stage1_step4_verdict,stage1_step4_fail_reason
SEM,SELECT MEDICAL HOLDINGS CORP,NYSE,Health Care,Hospital/Nursing Management,16.54,16.54,2778242.0,2048757536.0,16.5,https://api.nasdaq.com/api/quote/SEM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SEM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SEM/overview,TRUE,0,,34.42,2.23,7.0,8.64,150.16,23.47,,,34.42,75.0,FAIL,implied_volatility_below_75.0
SF,STIFEL FINANCIAL CORP,NYSE,Finance,Investment Bankers/Brokers/Service,72.63,72.63,1222861.0,11135434412.0,88.0,https://api.nasdaq.com/api/quote/SF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SF/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SF/overview,TRUE,0,,33.08,28.15,72.0,48.81,46.18,20.58,,,33.08,75.0,FAIL,implied_volatility_below_75.0
SFL,SFL Corp Ltd.,NYSE,Consumer Discretionary,Marine Transportation,12.64,12.64,1808221.0,1775478344.0,10.4,https://api.nasdaq.com/api/quote/SFL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SFL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SFL/overview,TRUE,0,,34.19,27.28,14.0,20.77,76.41,23.12,,,34.19,75.0,FAIL,implied_volatility_below_75.0
SGHC,Super Group (SGHC) Ltd,NYSE,Consumer Discretionary,Services-Misc. Amusement & Recreation,13.5,13.5,2438732.0,6864117406.0,18.0,https://api.nasdaq.com/api/quote/SGHC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SGHC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SGHC/overview,TRUE,0,,51.96,35.54,38.0,21.24,120.21,33.55,,,51.96,75.0,FAIL,implied_volatility_below_75.0
SGI,SOMNIGROUP INTERNATIONAL INC.,NYSE,Consumer Discretionary,Home Furnishings,67.26,67.26,2461876.0,14069684339.0,98.5,https://api.nasdaq.com/api/quote/SGI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SGI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SGI/overview,TRUE,0,,46.74,53.4,92.0,69.86,55.69,26.0,,,46.74,75.0,FAIL,implied_volatility_below_75.0
SHAK,Shake Shack Inc.,NYSE,Consumer Discretionary,Restaurants,62.83,62.83,1473014.0,2683256997.0,100.0,https://api.nasdaq.com/api/quote/SHAK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SHAK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SHAK/overview,TRUE,0,,47.95,104.46,45.0,35.19,69.5,36.25,,,47.95,75.0,FAIL,implied_volatility_below_75.0
SHO,"Sunstone Hotel Investors, Inc.",NYSE,Consumer Discretionary,Hotels/Resorts,10.71,10.71,2963028.0,1978413287.0,10.0,https://api.nasdaq.com/api/quote/SHO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SHO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SHO/overview,TRUE,0,,49.71,22.25,15.0,20.45,156.14,22.34,,,49.71,75.0,FAIL,implied_volatility_below_75.0
SKM,SK TELECOM CO LTD,NYSE,Telecommunications,Telecommunications Equipment,39.08,39.08,1781007.0,14483980800.0,27.95,https://api.nasdaq.com/api/quote/SKM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SKM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SKM/overview,TRUE,0,,63.05,33.29,22.0,24.17,201.72,18.84,,,63.05,75.0,FAIL,implied_volatility_below_75.0
SKT,TANGER INC.,NYSE,Real Estate,Real Estate Investment Trusts,35.8,35.8,1034302.0,4078092711.0,39.0,https://api.nasdaq.com/api/quote/SKT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SKT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SKT/overview,TRUE,0,,29.23,17.1,47.0,24.55,61.77,18.64,,,29.23,75.0,FAIL,implied_volatility_below_75.0
SLB,SLB LIMITED/NV,NYSE,Energy,Oilfield Services/Equipment,57.25,57.25,10204734.0,85636902822.0,63.5,https://api.nasdaq.com/api/quote/SLB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SLB/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SLB/overview,TRUE,0,,36.15,25.64,61.0,45.42,45.4,28.44,,,36.15,75.0,FAIL,implied_volatility_below_75.0
SM,SM Energy Co,NYSE,Energy,Oil & Gas Production,33.25,33.25,3030716.0,8096313633.0,39.5,https://api.nasdaq.com/api/quote/SM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SM/overview,TRUE,0,,52.83,53.68,24.0,28.59,67.43,46.98,,,52.83,75.0,FAIL,implied_volatility_below_75.0
SMFG,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",NYSE,Finance,Commercial Banks,22.92,22.92,1486177.0,146961519820.0,25.83,https://api.nasdaq.com/api/quote/SMFG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SMFG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SMFG/overview,TRUE,0,,38.67,26.06,34.0,14.29,125.65,24.17,,,38.67,75.0,FAIL,implied_volatility_below_75.0
SMR,NUSCALE POWER Corp,NYSE,Industrials,Metal Fabrications,11.33,11.33,30207996.0,4166485178.0,19.0,https://api.nasdaq.com/api/quote/SMR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SMR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SMR/overview,TRUE,0,,100.15,111.88,41.0,40.72,138.87,73.57,,,100.15,75.0,PASS,
SNN,SMITH & NEPHEW PLC,NYSE,Health Care,Industrial Specialties,30.76,30.76,1038662.0,12971037165.0,33.48,https://api.nasdaq.com/api/quote/SNN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SNN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SNN/overview,TRUE,0,,67.44,28.47,61.0,41.0,123.13,28.74,,,67.44,75.0,FAIL,implied_volatility_below_75.0
SOC,Sable Offshore Corp.,NYSE,Energy,Oil & Gas Production,14.57,14.57,2110112.0,2275309293.0,24.0,https://api.nasdaq.com/api/quote/SOC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SOC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SOC/overview,TRUE,0,,115.48,71.08,40.0,35.33,203.4,67.45,,,115.48,75.0,PASS,
SONY,Sony Group Corp,NYSE,Consumer Staples,Consumer Electronics/Appliances,22.56,22.56,10353204.0,133393550811.0,31.5,https://api.nasdaq.com/api/quote/SONY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SONY/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SONY/overview,TRUE,0,,34.29,33.26,59.0,17.69,102.38,19.66,,,34.29,75.0,FAIL,implied_volatility_below_75.0
SSL,SASOL LTD,NYSE,Energy,Oil & Gas Production,13.27,13.27,1145281.0,8675651389.0,13.0,https://api.nasdaq.com/api/quote/SSL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SSL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SSL/overview,TRUE,0,,69.63,45.53,45.0,23.91,154.15,43.06,,,69.63,75.0,FAIL,implied_volatility_below_75.0
ST,Sensata Technologies Holding plc,NYSE,Industrials,Industrial Machinery/Components,47.46,47.46,1621169.0,7066543115.0,47.0,https://api.nasdaq.com/api/quote/ST/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ST/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ST/overview,TRUE,0,,42.48,45.45,64.0,48.01,56.01,29.99,,,42.48,75.0,FAIL,implied_volatility_below_75.0
STAG,"STAG Industrial, Inc.",NYSE,Real Estate,Real Estate Investment Trusts,38.09,38.09,1314688.0,7294472848.0,41.0,https://api.nasdaq.com/api/quote/STAG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/STAG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/STAG/overview,TRUE,0,,20.86,20.34,16.0,28.43,31.34,16.69,,,20.86,75.0,FAIL,implied_volatility_below_75.0
STM,STMicroelectronics N.V.,NYSE,Technology,Semiconductors,65.66,65.66,7692158.0,59423038643.0,57.5,https://api.nasdaq.com/api/quote/STM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/STM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/STM/overview,TRUE,0,,63.44,53.4,96.0,91.35,66.3,33.21,,,63.44,75.0,FAIL,implied_volatility_below_75.0
STWD,"STARWOOD PROPERTY TRUST, INC.",NYSE,Real Estate,Real Estate Investment Trusts,17.34,17.34,2646835.0,6410242775.0,20.0,https://api.nasdaq.com/api/quote/STWD/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/STWD/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/STWD/overview,TRUE,0,,18.32,17.74,22.0,12.94,37.6,15.45,,,18.32,75.0,FAIL,implied_volatility_below_75.0
SU,SUNCOR ENERGY INC,NYSE,Energy,Integrated oil Companies,67.73,67.73,1875477.0,79511381027.0,73.44,https://api.nasdaq.com/api/quote/SU/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SU/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SU/overview,TRUE,0,,33.51,34.79,76.0,32.35,70.13,16.0,,,33.51,75.0,FAIL,implied_volatility_below_75.0
SVM,SILVERCORP METALS INC,NYSE,Basic Materials,Precious Metals,12.23,12.23,4798706.0,2616435587.0,15.33,https://api.nasdaq.com/api/quote/SVM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SVM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SVM/overview,TRUE,0,,73.36,67.35,47.0,45.85,103.23,48.07,,,73.36,75.0,FAIL,implied_volatility_below_75.0
SW,Smurfit Westrock plc,NYSE,Consumer Discretionary,Containers/Packaging,37.74,37.74,3886049.0,19955858168.0,54.5,https://api.nasdaq.com/api/quote/SW/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SW/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SW/overview,TRUE,0,,46.95,42.95,84.0,75.86,52.29,30.18,,,46.95,75.0,FAIL,implied_volatility_below_75.0
SYF,Synchrony Financial,NYSE,Finance,Finance: Consumer Services,72.0,72.0,2992594.0,24161474483.0,90.0,https://api.nasdaq.com/api/quote/SYF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SYF/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SYF/overview,TRUE,0,,30.8,28.74,19.0,21.92,45.76,26.61,,,30.8,75.0,FAIL,implied_volatility_below_75.0
T,AT&T INC.,NYSE,Telecommunications,Telecommunications Equipment,25.34,25.34,25280895.0,175515038972.0,31.0,https://api.nasdaq.com/api/quote/T/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/T/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/T/overview,TRUE,0,,23.92,25.59,45.0,35.7,32.45,19.18,,,23.92,75.0,FAIL,implied_volatility_below_75.0
TAC,TRANSALTA CORP,NYSE,Utilities,Electric Utilities: Central,13.5,13.5,4604962.0,4041146000.0,17.52,https://api.nasdaq.com/api/quote/TAC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TAC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TAC/overview,TRUE,0,,51.11,38.57,44.0,45.12,78.48,28.6,,,51.11,75.0,FAIL,implied_volatility_below_75.0
TAK,TAKEDA PHARMACEUTICAL CO LTD,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,16.48,16.48,4011452.0,51143613495.0,21.0,https://api.nasdaq.com/api/quote/TAK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TAK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TAK/overview,TRUE,0,,34.4,16.8,77.0,30.82,72.4,17.48,,,34.4,75.0,FAIL,implied_volatility_below_75.0
TAL,TAL Education Group,NYSE,Real Estate,Other Consumer Services,10.07,10.07,5795961.0,5959911902.0,15.6,https://api.nasdaq.com/api/quote/TAL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TAL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TAL/overview,TRUE,0,,41.36,50.75,6.0,7.02,153.55,32.89,,,41.36,75.0,FAIL,implied_volatility_below_75.0
TALO,TALOS ENERGY INC.,NYSE,Energy,Oil & Gas Production,15.88,15.88,1284837.0,2677490121.0,18.0,https://api.nasdaq.com/api/quote/TALO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TALO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TALO/overview,TRUE,0,,55.09,51.4,53.0,27.34,97.05,39.31,,,55.09,75.0,FAIL,implied_volatility_below_75.0
TAP,MOLSON COORS BEVERAGE CO,NYSE,Consumer Staples,Beverages (Production/Distribution),42.53,42.53,2107555.0,7980310368.0,45.0,https://api.nasdaq.com/api/quote/TAP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TAP/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TAP/overview,TRUE,0,,29.22,23.3,41.0,39.08,40.36,22.08,,,29.22,75.0,FAIL,implied_volatility_below_75.0
TDC,TERADATA CORP /DE/,NYSE,Technology,Computer Software: Prepackaged Software,32.77,32.77,1488524.0,3146704000.0,34.0,https://api.nasdaq.com/api/quote/TDC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TDC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TDC/overview,TRUE,0,,45.0,42.79,45.0,24.3,90.84,30.29,,,45.0,75.0,FAIL,implied_volatility_below_75.0
TDS,TELEPHONE & DATA SYSTEMS INC /DE/,NYSE,Telecommunications,Telecommunications Equipment,41.2,41.2,2098922.0,4472340000.0,53.5,https://api.nasdaq.com/api/quote/TDS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TDS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TDS/overview,TRUE,0,,35.8,31.66,18.0,20.24,71.0,26.87,,,35.8,75.0,FAIL,implied_volatility_below_75.0
TECK,TECK RESOURCES LTD,NYSE,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),63.0,63.0,2956995.0,30674753728.0,60.95,https://api.nasdaq.com/api/quote/TECK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TECK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TECK/overview,TRUE,0,,53.58,47.89,90.0,70.77,63.27,30.11,,,53.58,75.0,FAIL,implied_volatility_below_75.0
TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,34.16,34.16,2710347.0,39672026936.0,40.0,https://api.nasdaq.com/api/quote/TEVA/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TEVA/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TEVA/overview,TRUE,0,,36.77,39.25,28.0,18.74,80.64,26.66,,,36.77,75.0,FAIL,implied_volatility_below_75.0
TFC,TRUIST FINANCIAL CORP,NYSE,Finance,Major Banks,47.89,47.89,5461302.0,60275639325.0,56.0,https://api.nasdaq.com/api/quote/TFC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TFC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TFC/overview,TRUE,0,,27.64,21.78,65.0,42.72,40.22,18.26,,,27.64,75.0,FAIL,implied_volatility_below_75.0
TLK,PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK,NYSE,Telecommunications,Telecommunications Equipment,17.16,17.16,1266348.0,16196672414.0,24.09,https://api.nasdaq.com/api/quote/TLK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TLK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TLK/overview,TRUE,2,,,,,,,,,"barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank",,75.0,FAIL,missing_implied_volatility
TOST,"Toast, Inc.",NYSE,Technology,EDP Services,23.04,23.04,7542773.0,13432800000.0,35.0,https://api.nasdaq.com/api/quote/TOST/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TOST/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TOST/overview,TRUE,0,,52.37,62.89,55.0,43.21,74.84,35.28,,,52.37,75.0,FAIL,implied_volatility_below_75.0
TREX,TREX CO INC,NYSE,Basic Materials,Forest Products,38.87,38.87,1262539.0,4070752202.0,50.0,https://api.nasdaq.com/api/quote/TREX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TREX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TREX/overview,TRUE,0,,46.1,45.73,44.0,35.58,64.39,36.0,,,46.1,75.0,FAIL,implied_volatility_below_75.0
TRN,TRINITY INDUSTRIES INC,NYSE,Industrials,Railroads,34.3,34.3,1338163.0,2601420058.0,35.5,https://api.nasdaq.com/api/quote/TRN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TRN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TRN/overview,TRUE,0,,37.36,49.63,55.0,50.36,50.3,24.23,,,37.36,75.0,FAIL,implied_volatility_below_75.0
TRP,TC ENERGY CORP,NYSE,Utilities,Natural Gas Distribution,70.56,70.56,2847533.0,73871690595.0,67.78,https://api.nasdaq.com/api/quote/TRP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TRP/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TRP/overview,TRUE,0,,21.57,20.83,60.0,44.97,28.65,15.78,,,21.57,75.0,FAIL,implied_volatility_below_75.0
TRU,TransUnion,NYSE,Finance,Finance: Consumer Services,69.47,69.47,1568029.0,13623248000.0,90.0,https://api.nasdaq.com/api/quote/TRU/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TRU/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TRU/overview,TRUE,0,,42.44,39.92,55.0,49.26,56.26,29.01,,,42.44,75.0,FAIL,implied_volatility_below_75.0
TS,TENARIS SA,NYSE,Industrials,Steel/Iron Ore,61.77,61.77,1381427.0,33022803819.0,62.6,https://api.nasdaq.com/api/quote/TS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TS/overview,TRUE,0,,32.09,28.89,64.0,22.73,68.49,21.38,,,32.09,75.0,FAIL,implied_volatility_below_75.0
TSN,"TYSON FOODS, INC.",NYSE,Consumer Staples,Meat/Poultry/Fish,66.47,66.47,2031807.0,22906017600.0,72.0,https://api.nasdaq.com/api/quote/TSN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TSN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TSN/overview,TRUE,0,,23.89,28.77,48.0,31.51,34.91,18.81,,,23.89,75.0,FAIL,implied_volatility_below_75.0
TU,TELUS CORP,NYSE,Telecommunications,Telecommunications Equipment,12.42,12.42,3981545.0,19501497436.0,14.5,https://api.nasdaq.com/api/quote/TU/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TU/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TU/overview,TRUE,0,,28.06,16.6,37.0,11.35,79.97,21.41,,,28.06,75.0,FAIL,implied_volatility_below_75.0
TWO,TWO HARBORS INVESTMENT CORP.,NYSE,Real Estate,Real Estate Investment Trusts,12.5,12.5,1543183.0,1313079163.0,11.25,https://api.nasdaq.com/api/quote/TWO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TWO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TWO/overview,TRUE,0,,25.39,29.0,8.0,14.94,109.56,10.61,,,25.39,75.0,FAIL,implied_volatility_below_75.0
TXNM,TXNM ENERGY INC,NYSE,Utilities,Electric Utilities: Central,59.47,59.47,1054925.0,6583760574.0,61.0,https://api.nasdaq.com/api/quote/TXNM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TXNM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TXNM/overview,TRUE,0,,15.98,2.87,26.0,30.64,42.99,4.06,,,15.98,75.0,FAIL,implied_volatility_below_75.0
U,Unity Software Inc.,NYSE,Technology,Computer Software: Prepackaged Software,25.54,25.54,7797676.0,11162199873.0,35.0,https://api.nasdaq.com/api/quote/U/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/U/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/U/overview,TRUE,0,,66.67,49.72,28.0,24.98,102.43,54.77,,,66.67,75.0,FAIL,implied_volatility_below_75.0
UBER,"Uber Technologies, Inc",NYSE,Consumer Discretionary,Business Services,73.61,73.61,19689076.0,146196721114.0,107.0,https://api.nasdaq.com/api/quote/UBER/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/UBER/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/UBER/overview,TRUE,0,,35.35,37.02,30.0,32.96,51.21,27.56,,,35.35,75.0,FAIL,implied_volatility_below_75.0
UBS,UBS Group AG,NYSE,Finance,Major Banks,47.57,47.57,1646977.0,145186194009.0,61.8,https://api.nasdaq.com/api/quote/UBS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/UBS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/UBS/overview,TRUE,0,,26.86,26.96,36.0,25.5,43.01,21.33,,,26.86,75.0,FAIL,implied_volatility_below_75.0
UDR,"UDR, Inc.",NYSE,Real Estate,Real Estate Investment Trusts,37.51,37.51,4736127.0,12350043971.0,40.5,https://api.nasdaq.com/api/quote/UDR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/UDR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/UDR/overview,TRUE,0,,31.75,21.93,50.0,27.55,72.91,16.1,,,31.75,75.0,FAIL,implied_volatility_below_75.0
